The Texas Chainsaw Massacre 2 	3829	2597	1523	1253	1561	2402	Slow Burn 	Reds 	Music and Lyrics 	Laws of Attraction 	Bad Santa 
Pat Garrett & Billy the Kid 	3830	2135	3943	3447	2523	1394	Teenage Mutant Ninja Turtles III 	Buen Día, Ramón 	Extract 	The Illusionist 	Isn't She Great 
Only God Forgives 	3831	5008	1315	4202	2438	4150	Clerks 	A Thousand Words 	Dodgeball: A True Underdog Story 	The Legend of the Lone Ranger 	The Omen 
Camping sauvage 	3832	3072	154	1010	2381	1981	Machine Gun McCain 	Kung Fu Panda 3 	Free State of Jones 	Won't Back Down 	Stop-Loss 
Without Men 	3833	3126	715	900	1506	3845	Employee of the Month 	Gone Girl 	All the King's Men 	Ride with the Devil 	Moby Dick 
Barfi 	3834	2796	3591	784	1773	1236	I Think I Love My Wife 	The Wood 	Righteous Kill 	30 Minutes or Less 	Apocalypto 
Dear Frankie 	3835	4142	4089	2722	821	589	Chicago Overcoat 	East Is East 	Idle Hands 	The Ridiculous 6 	Hook 
All Hat 	3836	126	1466	2948	1260	4533	The Matrix Reloaded 	The X Files: I Want to Believe 	Rounders 	Hanging Up 	Tom Jones 
The Names of Love 	3837	117	3736	2590	581	426	I Am Legend 	Friday the 13th Part VIII: Jason Takes Manhattan 	Hachi: A Dog's Tale 	Signs 	Nutty Professor II: The Klumps 
Treading Water 	3838	1165	1033	545	459	1378	Brüno 	Street Fighter: The Legend of Chun-Li 	Munich 	Daredevil             	Twilight 
Savage Grace 	3839	958	2410	2322	3505	1551	Non-Stop 	Under the Tuscan Sun 	Synecdoche, New York 	Who's Your Caddy? 	Big Mommas: Like Father, Like Son 
Out of the Blue 	3840	473	4929	1232	4738	2831	Spirit: Stallion of the Cimarron 	Perfect Cowboy 	Unknown 	The R.M. 	Under the Skin 
Police Academy 	3841	868	3375	3560	1154	155	Ronin 	On Her Majesty's Secret Service 	The Adventures of Huck Finn 	21 Jump Street 	Mission: Impossible - Ghost Protocol 
The Blue Lagoon 	3842	3843	985	4824	201	2184	Four Weddings and a Funeral 	Resident Evil: Apocalypse 	It Happened One Night 	Megamind 	Selma 
Four Weddings and a Funeral 	3843	3790	4419	196	254	1354	Standard Operating Procedure 	Killing Zoe 	Australia 	Ocean's Twelve 	The Ninth Gate 
Fast Times at Ridgemont High 	3844	651	1096	365	2368	572	Ice Age 	From Hell 	Die Hard with a Vengeance 	Just Married 	Dr. Dolittle 2 
Moby Dick 	3845	567	812	1741	1107	4407	The Angry Birds Movie 	Deadpool 	Serving Sara 	The Indian in the Cupboard 	Kissing Jessica Stein 
25th Hour 	3846	1469	1644	2691	2330	4551	Abduction 	Sicario 	Knockaround Guys 	The Children of Huang Shi 	The Green Inferno 
Secrets and Lies             	3847	2428	12	1032	4167	692	Fame 	Quantum of Solace 	Drive Angry 	A Guy Named Joe 	Random Hearts 
Bound 	3848	224	2197	595	3298	665	Ghost Rider 	How Stella Got Her Groove Back 	Lady in the Water 	Chasing Papi 	Cliffhanger 
Requiem for a Dream 	3849	3293	4232	1330	49	3197	Trading Places 	Impact Point 	The Time Traveler's Wife 	Jack the Giant Slayer 	Bucky Larson: Born to Be a Star 
State Fair 	3850	238	3872	1685	361	228	Monsters, Inc. 	Falcon Rising 	The Replacement Killers 	The Departed 	Stuart Little 2 
Tango 	3851	3975	3621	4442	262	3751	Four Lions 	Wish I Was Here 	Closer to the Moon 	The Smurfs 	The Beastmaster 
Salvador 	3852	2400	3274	1617	2878	768	The Family Stone 	Melancholia 	Babe 	Admission 	Miss Congeniality 2: Armed and Fabulous 
Moms' Night Out 	3853	271	2796	1062	1405	3979	Around the World in 80 Days 	I Think I Love My Wife 	Happily N'Ever After 	Spy Kids 	The Good Heart 
Donnie Darko 	3854	4627	2400	3680	4083	4381	Bang Bang Baby 	The Family Stone 	Do the Right Thing 	Teen Wolf Too 	In the Bedroom 
Saving Private Perez 	3855	4691	3709	1778	2817	1952	L.I.E. 	Freddy's Dead: The Final Nightmare 	Rob Roy 	Stan Helsing 	Punch-Drunk Love 
Character 	3856	4337	2642	855	3055	4848	A Funny Thing Happened on the Way to the Forum 	Malibu's Most Wanted 	Kill Bill: Vol. 1 	Kinsey 	Bizarre 
Spun 	3857	1132	1007	822	5008	4844	Love in the Time of Cholera 	Twisted             	Did You Hear About the Morgans? 	Clerks 	Death Race 2000 
Life During Wartime 	3858	4798	2581	2143	4651	1298	Heroes             	Steel 	The Bachelor             	Elza 	Amélie 
Lady Vengeance 	3859	3845	4302	2843	3979	3654	Moby Dick 	24 7: Twenty Four Seven 	St. Vincent 	The Good Heart 	Murder by Numbers 
Mozart's Sister 	3860	5014	1671	771	4546	4523	Rampage 	Dumb and Dumberer: When Harry Met Lloyd 	Year One 	Beyond the Valley of the Dolls 	The Raid: Redemption 
Mean Machine 	3861	23	4821	3645	3158	1923	The Hobbit: The Desolation of Smaug 	Halloween 	Men of War 	The Gift 	Good Luck Chuck 
Exiled 	3862	214	943	4494	4396	3011	Total Recall 	Stepmom 	But I'm a Cheerleader 	The Conversation 	Legend of Kung Fu Rabbit 
Blackthorn 	3863	1747	4144	819	4505	3460	Aladdin 	Central Station 	Rambo III 	The Knife of Don Juan 	Harry Brown 
Lilya 4-Ever 	3864	1802	2045	1124	680	2096	Limitless             	The Bridge of San Luis Rey 	All the Pretty Horses 	The Long Kiss Goodnight 	Shadowlands 
After.Life 	3865	3756	122	4661	3161	3130	The Perfect Match 	Night at the Museum: Battle of the Smithsonian 	Welcome to the Dollhouse 	Office Space 	The Dead Zone 
Fugly 	3866	2477	4184	4294	3853	2881	Wolves 	Halloween III: Season of the Witch 	The Virginity Hit 	Moms' Night Out 	Faithful 
One Flew Over the Cuckoo's Nest 	3867	759	1659	4381	3073	27	Under Siege 2: Dark Territory 	The Family             	In the Bedroom 	LOL 	Captain America: Civil War 
R.L. Stine's Monsterville: The Cabinet of Souls 	3868	2545	1898	4769	2606	2994	The Artist 	Finding Neverland 	Crossroads 	American Beauty 	Stoker 
Silent Movie 	3869	2650	1640	65	3622	1115	Clash of the Titans 	Black Rain 	X-Men: Apocalypse 	Simply Irresistible 	16 Blocks 
Airlift 	3870	4655	5042	4638	851	3028	Time Changer 	My Date with Drew 	On the Waterfront 	The Pursuit of Happyness 	High School Musical 3: Senior Year 
Anne of Green Gables             	3871	4892	2140	211	1625	2086	The Stewardesses 	The Transporter 	Fast Five 	Without a Paddle 	The Bridges of Madison County 
Falcon Rising 	3872	3716	5026	763	5041	273	Memento 	Clean 	Alien: Resurrection 	Shanghai Calling 	The Cat in the Hat 
The Sweeney 	3873	2409	2699	4506	2625	2495	Mean Girls 	Here on Earth 	Grand Theft Parsons 	Little Women 	The Best Man Holiday 
Sexy Beast 	3874	2066	3015	914	316	1650	Jaws: The Revenge 	10 Days in a Madhouse 	Mamma Mia! 	Land of the Lost 	Blue Crush 
Easy Money 	3875	3782	3669	2387	4763	2665	Rabbit Hole 	Chariots of Fire 	Land of the Dead 	Insomnia Manica 	Ramona and Beezus 
Whale Rider 	3876	1631	3724	199	3529	3604	Star Trek V: The Final Frontier 	The Apostle 	Harry Potter and the Deathly Hallows: Part II 	The Heart of Me 	War & Peace             
Paa 	3877	118	4570	3704	4621	2843	Charlie and the Chocolate Factory 	Slam 	The Gift 	My Last Day Without You 	St. Vincent 
Cargo 	3878	4605	4037	879	2078	726	The Helix... Loaded 	The Opposite Sex 	The Fan 	1408 	Antz 
Pan 	3879	2912	2549	3458	1358	2632	Casino Jack 	The Young Messiah 	The Wave 	White Squall 	Snitch 
High School Musical 	3880	1203	1159	2972	4397	4598	Bram Stoker's Dracula 	The Heat 	Sorority Boys 	Dil Jo Bhi Kahey... 	The Last Big Thing 
Animal Kingdom             	3881	952	4441	455	1365	2837	The Ring Two 	Once Upon a Time in Queens 	Face/Off 	Virgin Territory 	The Godfather: Part II 
Love and Death on Long Island 	3882	3351	4356	1191	1399	4942	The Karate Kid 	The Last Exorcism 	Spy Kids 3-D: Game Over 	Austin Powers: The Spy Who Shagged Me 	Cat People 
Night Watch 	3883	2656	2134	2018	4319	2359	28 Weeks Later 	Death at a Funeral 	Star Trek IV: The Voyage Home 	Freeze Frame 	A Cinderella Story 
The Crying Game 	3884	2713	2367	2691	2843	4111	Peeples 	The Switch 	Knockaround Guys 	St. Vincent 	Fish Tank 
Porky's 	3885	619	3240	3616	2175	4585	Killer Elite 	The Janky Promoters 	The Guard 	Drumline 	The Act of Killing 
Survival of the Dead 	3886	1483	821	4116	4916	1161	Lions for Lambs 	The Ridiculous 6 	Brave New Girl 	An American Girl Holiday 	Here Comes the Boom 
Night of the Living Dead 	3887	2536	215	4254	2870	4018	Becoming Jane 	The 13th Warrior 	Mad Max 2: The Road Warrior 	Del 1 - Män som hatar kvinnor             	Time to Choose 
Lost in Translation 	3888	3940	3917	2801	926	704	Prison 	A Haunted House 2 	Fun Size 	The Twilight Saga: New Moon 	The Love Guru 
Annie Hall 	3889	4919	1578	1883	241	5039	H. 	The Grand Budapest Hotel 	Teenage Mutant Ninja Turtles II: The Secret of the Ooze 	The Croods 	The Following             
The Greatest Show on Earth 	3890	582	1086	4148	764	715	Shrek 2 	Galaxy Quest 	Amnesiac 	Shooter 	Gone Girl 
Exodus: Gods and Kings 	3891	2233	2446	634	4799	135	Alpha and Omega 	9½ Weeks 	Money Train 	Tarnation 	Mission: Impossible - Rogue Nation 
Monster's Ball 	3892	2645	909	3537	600	2425	Halloween II 	Beloved 	Twixt 	Star Trek: Insurrection 	Raging Bull 
Maggie 	3893	4497	4502	252	1885	951	The Blue Bird 	Pink Ribbons, Inc. 	Tomorrow Never Dies 	No Country for Old Men 	Failure to Launch 
Leaving Las Vegas 	3894	4065	217	765	4003	382	Jason Lives: Friday the 13th Part VI 	Batman & Robin 	The Boxtrolls 	Evil Dead II 	Spy Game 
Hansel & Gretel Get Baked 	3895	1995	4962	3436	2426	2486	Tank Girl 	The Lost Skeleton of Cadavra 	Rumble in the Bronx 	Love Happens 	Aliens 
The Return of the Living Dead 	3896	273	3020	3104	784	2232	The Cat in the Hat 	Madadayo 	Happy Gilmore 	Righteous Kill 	Quigley Down Under 
The Front Page 	3897	1194	175	2768	1436	4517	Lone Survivor 	Happy Feet 2 	Born on the Fourth of July 	Donnie Brasco 	Wolf Creek             
The Boy Next Door 	3898	1806	2234	64	3977	43	Kiss the Girls 	The Covenant 	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe 	Defendor 	Toy Story 3 
Trapeze 	3899	1110	5031	1265	2121	1493	Johnny English 	"Sanctuary	 Quite a Conundrum "	Arthur             	Mad Money 	The Order 
Saving Grace             	3900	3390	1354	3835	1824	1975	The Inkwell 	The Ninth Gate 	Dear Frankie 	Spy Kids: All the Time in the World in 4D 	The 33 
The Kids Are All Right 	3901	2925	2697	4722	110	1809	WarGames 	The Man with the Iron Fists 	Julija in alfa Romeo 	The Chronicles of Narnia: The Voyage of the Dawn Treader 	Joyful Noise 
They Live 	3902	813	1330	1777	126	2639	Holy Man 	The Time Traveler's Wife 	Blade Runner 	The Matrix Reloaded 	Aloha 
The Great Escape 	3903	2193	1094	1505	2471	1789	Conan the Barbarian 	Love Actually 	The Horseman on the Roof 	Renaissance 	Pride and Prejudice and Zombies 
What the #$*! Do We (K)now!? 	3904	2418	46	4048	2746	1619	Glory 	World War Z 	Antiviral 	All the Queen's Men 	Forgetting Sarah Marshall 
The Last Exorcism Part II 	3905	2821	1633	2537	2543	3306	Clueless 	Naked Gun 33 1/3: The Final Insult 	Sydney White 	Road Trip 	Trust the Man 
Boyhood 	3906	1721	1688	722	3585	4903	DOA: Dead or Alive 	Love & Other Drugs 	2 Guns 	Mary Poppins 	The Business of Fancydancing 
Scoop 	3907	1332	3244	3616	1599	1154	The Fast and the Furious 	Eulogy 	The Guard 	The First Wives Club 	21 Jump Street 
Planet of the Apes 	3908	2157	392	840	3913	1874	Bringing Down the House 	The Nutcracker in 3D 	Superman 	The Night Listener 	Schindler's List 
The Wash 	3909	3282	2622	3750	4484	4755	Detention 	The Queen 	No Escape 	Sex, Lies, and Videotape 	Monsters 
3 Strikes 	3910	3906	1396	2947	3641	803	Boyhood 	Head of State 	The Fault in Our Stars 	Julia 	Dark Water 
The Cooler 	3911	3064	4727	1895	3927	1321	O 	High Road 	Final Destination 3 	You Kill Me 	The Hunting Party 
The Misfits 	3912	4679	1338	3473	3630	4235	Kill List 	Red Cliff 	My Dog Skip 	The Wild Bunch 	Chicken Tikka Masala 
The Night Listener 	3913	4008	3169	3809	563	2110	Ira & Abby 	Movie 43 	Henry & Me 	Minions 	The Little Vampire 
The Jerky Boys 	3914	1205	14	3585	4612	4889	42 	The Lone Ranger 	Mary Poppins 	Jimmy and Judy 	Western Religion 
My Soul to Take 	3915	4211	4774	142	3939	1139	Antibirth 	The Sound and the Shadow 	White House Down 	Shooting Fish 	The Bounty Hunter 
The Orphanage 	3916	4164	3357	4203	2874	1448	Journey to Saturn 	Nightcrawler 	Eye of the Dolphin 	Birthday Girl 	The Pianist 
A Haunted House 2 	3917	527	543	3634	4700	3302	Wanted 	Life             	Beastmaster 2: Through the Portal of Time 	Escape from Tomorrow 	The Ultimate Gift 
The Rules of Attraction 	3918	442	3588	1675	2835	3247	Over the Hedge 	West Side Story 	Virtuosity 	Black Swan 	Fifty Dead Men Walking 
Topaz 	3919	1624	306	4526	1535	428	Bride Wars 	End of Days 	Casablanca 	Pushing Tin 	Dredd 
Let's Go to Prison 	3920	3701	4296	2676	416	2899	Paranormal Activity 3 	House of D 	Disturbing Behavior 	Last Action Hero 	Womb 
Four Rooms 	3921	3604	1764	1208	2816	3669	War & Peace             	Last Vegas 	Eight Below 	Margaret 	Chariots of Fire 
Secretary 	3922	4520	1807	3423	2329	129	Dracula: Pages from a Virgin's Diary 	The Blues Brothers 	Akira 	Equilibrium 	Angels & Demons 
The Real Cancun 	3923	4032	1967	4839	92	3436	The Dead Girl 	Hot Rod 	First Love, Last Rites 	Independence Day: Resurgence 	Rumble in the Bronx 
Talk Radio 	3924	3350	3581	4394	1649	4681	Yeh Jawaani Hai Deewani 	Grease 	Out of the Dark 	Step Up 3D 	The Unborn 
Waiting for Guffman 	3925	2681	1385	5005	1527	1744	Firestarter 	Hot Tub Time Machine 	Mutual Appreciation 	Thunder and the House of Magic 	Mumford 
Love Stinks 	3926	676	3087	2137	2976	1471	Red Dawn 	For Greater Glory: The True Story of Cristiada 	Silver Linings Playbook 	Project Almanac 	Wonder Boys 
You Kill Me 	3927	2152	2310	3151	4092	1979	Raiders of the Lost Ark 	A Dangerous Method 	Reno 911!: Miami 	Please Give 	Michael Collins 
Thumbsucker 	3928	2970	3759	3563	4021	3719	Das Boot 	The Barbarian Invasions 	The Andromeda Strain 	Dawn Patrol 	Billy Elliot 
Red State 	3929	4901	1611	4404	4022	178	Middle of Nowhere 	Legends of the Fall 	Mr. Smith Goes to Washington 	Lords of London 	The BFG 
Mirrormask 	3930	3957	1002	3342	4373	3746	The Geographer Drank His Globe Away 	The Host 	Silmido 	Independence Daysaster 	Diner 
Samsara 	3931	4362	408	2646	1956	1906	Battle for the Planet of the Apes 	The Holiday 	Wild 	Bright Lights, Big City 	Scarface 
The Barbarians 	3932	2891	3624	1851	3667	4860	The Call 	Hedwig and the Angry Inch 	Silverado 	Standing Ovation 	Cube 
The Art of Getting By 	3933	361	3357	224	3532	995	The Departed 	Nightcrawler 	Ghost Rider 	Hard to Be a God 	Striptease 
Zipper 	3934	3579	1504	1298	2313	4821	Gomorrah             	Lion of the Desert 	Amélie 	Alone in the Dark 	Halloween 
Poolhall Junkies 	3935	838	4354	2249	3418	843	Meet the Parents 	Abandoned 	Reign Over Me 	Pathology 	George of the Jungle 
The Loss of Sexual Innocence 	3936	2987	73	2066	4277	715	Last Orders 	Suicide Squad 	Jaws: The Revenge 	Harsh Times 	Gone Girl 
Holy Motors 	3937	187	2092	3798	4362	751	The Twilight Saga: Breaking Dawn - Part 2 	Son of God 	Redacted 	Battle for the Planet of the Apes 	A Civil Action 
Joe 	3938	2041	2605	4031	4720	4536	Piranha 3D 	Crouching Tiger, Hidden Dragon 	Day One 	The Harvest/La Cosecha 	The Howling 
Shooting Fish 	3939	682	4086	4915	4754	2532	Zathura: A Space Adventure 	Real Women Have Curves 	The Trials of Darryl Hunt 	The Slaughter Rule 	Fur: An Imaginary Portrait of Diane Arbus 
Prison 	3940	1550	4268	234	1207	874	The Big Wedding 	Thirteen 	Knight and Day 	Dumb and Dumber To 	Stuck on You 
Psycho Beach Party 	3941	1522	1034	906	2336	1961	Mandela: Long Walk to Freedom 	The One 	Flags of Our Fathers 	All Good Things 	The Next Best Thing 
The Big Tease 	3942	1164	780	399	110	435	The Mothman Prophecies 	Trouble with the Curve 	Air Force One 	The Chronicles of Narnia: The Voyage of the Dawn Treader 	The 6th Day 
Buen Día, Ramón 	3943	4480	302	1377	2625	2143	Niagara 	Where the Wild Things Are 	Dolphin Tale 	Little Women 	The Bachelor             
Trust 	3944	3037	81	1738	3862	2338	A Walk to Remember 	Snow White and the Huntsman 	The Borrowers 	Exiled 	CJ7 
An Everlasting Piece 	3945	4876	1199	4885	70	3832	Ink 	Scary Movie 4 	The Big Parade 	Hugo 	Camping sauvage 
Among Giants 	3946	2788	755	1498	785	1676	My Boss's Daughter 	Up Close & Personal 	A Good Year 	Mercury Rising 	My Super Ex-Girlfriend 
Adore 	3947	2391	1361	535	646	1559	Neighbors 	Switchback 	Grown Ups 	The X Files 	Transporter 2 
The Velocity of Gary 	3948	5006	1160	2050	715	3691	Her Cry: La Llorona Investigation 	Cleopatra 	The Waterboy 	Gone Girl 	Grabbers 
Mondays in the Sun 	3949	2064	382	3457	24	2978	The Crew 	Spy Game 	The Hole 	The Golden Compass 	Screwed 
Stake Land 	3950	2537	1003	3502	1240	1621	Sydney White 	Basic 	Outside Providence 	Secret Window 	Four Brothers 
Sonny with a Chance             	3951	2059	942	3090	680	3637	Eddie the Eagle 	Central Intelligence 	Misconduct 	The Long Kiss Goodnight 	The Greatest 
The Last Time I Committed Suicide 	3952	2848	1606	4448	2071	4721	The Shallows 	The Notebook 	Wind Walkers 	In the Valley of Elah 	Love Letters 
Futuro Beach 	3953	4718	3064	4828	3217	2863	The Maid's Room 	O 	The Prophecy 	War, Inc. 	Letters from Iwo Jima 
Another Happy Day 	3954	6	2359	2861	4728	1155	Spider-Man 3 	A Cinderella Story 	Earth to Echo 	Kingdom of the Spiders 	Notting Hill 
A Lonely Place to Die 	3955	4888	4629	3579	802	326	Bronson 	Zombie Hunter 	Gomorrah             	Meet Dave 	Gangs of New York 
Nothing 	3956	2348	3979	2556	1797	1618	Zambezia 	The Good Heart 	Joe Dirt 	My Sister's Keeper 	Hope Springs 
The Geographer Drank His Globe Away 	3957	1227	2371	4922	4609	2078	Shall We Dance 	Thomas and the Magic Railroad 	Weekend 	Karachi se Lahore 	1408 
1776 	3958	3616	3571	1249	2036	3528	The Guard 	Aberdeen 	Medicine Man 	Muppets from Space 	Gerry 
Inescapable 	3959	160	2545	2515	1456	4526	Star Trek 	The Artist 	Evil Dead 	Predator 2 	Casablanca 
Hell's Angels 	3960	3322	353	1930	4728	1654	Veronika Decides to Die 	Toy Story 2 	August Rush 	Kingdom of the Spiders 	Meet the Spartans 
